,gt_label,gt_rank,gt_score,top1_label,top1_score,score_gap,image_path,difficulty
293,9,4,30.21882438659668,3,31.7839412689209,1.5651168823242188,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/015.jpg,hard
309,9,2,28.40642547607422,7,30.78158187866211,2.3751564025878906,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/758.jpg,hard
330,9,2,29.07667350769043,5,30.179893493652344,1.103219985961914,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/464.jpg,hard
343,9,2,33.26846694946289,5,34.55331802368164,1.28485107421875,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/677.jpg,hard
361,9,3,30.924457550048828,4,32.3631591796875,1.4387016296386719,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/747.jpg,hard
365,9,3,29.612865447998047,12,30.824764251708984,1.2118988037109375,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/296.jpg,hard
377,9,4,29.62687873840332,0,30.93174934387207,1.30487060546875,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/687.jpg,hard
381,9,3,31.442975997924805,0,32.226280212402344,0.7833042144775391,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/730.jpg,hard
386,9,4,30.59292984008789,7,34.237693786621094,3.644763946533203,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/572.jpg,hard
396,9,2,31.103923797607422,7,32.36865997314453,1.2647361755371094,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/095.jpg,hard
401,9,3,29.47610855102539,5,31.311479568481445,1.8353710174560547,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/155.jpg,hard
424,9,7,28.307117462158203,4,31.80047607421875,3.493358612060547,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/050.jpg,hard
449,9,3,31.743404388427734,5,32.66031265258789,0.9169082641601562,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/100.jpg,hard
453,9,1,31.201889038085938,5,32.6048583984375,1.4029693603515625,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/773.jpg,hard
468,9,3,30.085182189941406,6,30.51297950744629,0.4277973175048828,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/363.jpg,hard
473,9,1,31.95153045654297,5,33.367881774902344,1.416351318359375,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/107.jpg,hard
512,9,1,32.48152160644531,4,33.50419235229492,1.0226707458496094,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/741.jpg,hard
523,9,1,29.32918930053711,7,30.359996795654297,1.0308074951171875,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/492.jpg,hard
532,9,2,29.81460952758789,7,31.020362854003906,1.2057533264160156,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/183.jpg,hard
545,9,1,33.34306716918945,14,34.492549896240234,1.1494827270507812,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/229.jpg,hard
552,9,1,30.66452980041504,4,32.77680969238281,2.1122798919677734,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/692.jpg,hard
560,9,4,33.88920211791992,14,35.44032287597656,1.5511207580566406,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/119.jpg,hard
564,9,1,30.9360408782959,4,32.780052185058594,1.8440113067626953,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/606.jpg,hard
565,9,2,31.931528091430664,5,34.23944854736328,2.307920455932617,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/778.jpg,hard
581,9,1,30.916780471801758,4,31.988689422607422,1.071908950805664,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/491.jpg,hard
587,9,3,31.182226181030273,7,32.350624084472656,1.1683979034423828,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/181.jpg,hard
598,9,1,32.28280258178711,5,33.48724365234375,1.2044410705566406,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/568.jpg,hard
604,9,1,32.03963088989258,4,33.44152069091797,1.4018898010253906,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/661.jpg,hard
608,9,1,30.232362747192383,4,31.877737045288086,1.6453742980957031,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/718.jpg,hard
615,9,3,30.001863479614258,7,32.29698181152344,2.2951183319091797,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/409.jpg,hard
627,9,3,31.354135513305664,5,32.94265365600586,1.5885181427001953,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/786.jpg,hard
640,9,3,29.471954345703125,5,31.469383239746094,1.9974288940429688,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/711.jpg,hard
647,9,2,30.445636749267578,4,33.197967529296875,2.752330780029297,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/553.jpg,hard
650,9,4,30.823516845703125,4,34.26726531982422,3.4437484741210938,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/082.jpg,hard
665,9,1,31.87277603149414,4,33.3100700378418,1.4372940063476562,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/584.jpg,hard
670,9,3,30.622356414794922,5,33.47343444824219,2.8510780334472656,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/655.jpg,hard
676,9,1,32.75228500366211,5,34.69335174560547,1.9410667419433594,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/510.jpg,hard
682,9,3,29.82514762878418,7,31.63988494873047,1.814737319946289,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/625.jpg,hard
709,9,3,31.294771194458008,7,33.922584533691406,2.6278133392333984,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/707.jpg,hard
710,9,1,29.77298355102539,4,30.947538375854492,1.1745548248291016,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/428.jpg,hard
712,9,1,33.24637985229492,5,34.954620361328125,1.7082405090332031,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/457.jpg,hard
724,9,2,33.536659240722656,5,35.877567291259766,2.3409080505371094,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/226.jpg,hard
729,9,3,28.391923904418945,14,30.744855880737305,2.3529319763183594,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/023.jpg,hard
734,9,4,28.579627990722656,14,31.075054168701172,2.4954261779785156,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/097.jpg,hard
737,9,3,31.5484676361084,5,33.96903991699219,2.420572280883789,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/367.jpg,hard
743,9,3,30.230802536010742,7,31.255756378173828,1.024953842163086,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/060.jpg,hard
748,9,1,29.526226043701172,4,32.06365203857422,2.537425994873047,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/099.jpg,hard
755,9,3,29.766984939575195,7,30.852331161499023,1.0853462219238281,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/679.jpg,hard
759,9,5,30.870969772338867,0,31.211599349975586,0.34062957763671875,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/053.jpg,hard
767,9,3,27.489490509033203,4,30.42876434326172,2.9392738342285156,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/395.jpg,hard
773,9,2,30.221298217773438,5,31.5184326171875,1.2971343994140625,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/735.jpg,hard
793,9,1,30.669885635375977,4,32.73351287841797,2.063627243041992,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/754.jpg,hard
794,9,5,30.247920989990234,14,31.05972671508789,0.8118057250976562,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/753.jpg,hard
795,9,4,32.1451530456543,5,33.96967315673828,1.8245201110839844,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/364.jpg,hard
806,7,1,28.423978805541992,10,30.653446197509766,2.2294673919677734,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/014.jpg,hard
824,7,3,28.410573959350586,10,30.034400939941406,1.6238269805908203,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/355.jpg,hard
840,7,1,27.914228439331055,10,30.350955963134766,2.436727523803711,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/270.jpg,hard
841,7,1,27.854230880737305,10,28.98714828491211,1.1329174041748047,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/182.jpg,hard
846,7,3,30.088653564453125,13,30.7308406829834,0.6421871185302734,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/185.jpg,hard
849,7,1,30.12295913696289,12,32.2932243347168,2.1702651977539062,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/243.jpg,hard
853,7,2,26.51866912841797,10,29.89739990234375,3.3787307739257812,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/189.jpg,hard
857,7,3,27.78853988647461,10,29.700502395629883,1.9119625091552734,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/327.jpg,hard
870,7,1,31.610387802124023,12,32.795867919921875,1.1854801177978516,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/732.jpg,hard
888,7,1,29.57306671142578,12,32.117557525634766,2.5444908142089844,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/359.jpg,hard
892,7,2,31.583152770996094,10,32.947898864746094,1.36474609375,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/067.jpg,hard
905,7,1,31.357093811035156,12,34.47349166870117,3.1163978576660156,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/163.jpg,hard
912,7,1,29.079723358154297,5,30.17934226989746,1.099618911743164,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/328.jpg,hard
916,7,5,23.254249572753906,10,28.850746154785156,5.59649658203125,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/066.jpg,hard
918,7,3,27.703763961791992,10,29.445077896118164,1.7413139343261719,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/197.jpg,hard
938,7,1,29.517616271972656,10,31.495811462402344,1.9781951904296875,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/120.jpg,hard
946,7,1,29.568557739257812,10,31.631675720214844,2.0631179809570312,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/124.jpg,hard
950,7,1,30.91975975036621,12,32.00193786621094,1.0821781158447266,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/191.jpg,hard
968,7,2,30.779644012451172,12,31.892253875732422,1.11260986328125,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/248.jpg,hard
971,7,3,26.319589614868164,10,30.272314071655273,3.9527244567871094,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/028.jpg,hard
997,7,1,30.93828582763672,12,33.70845413208008,2.7701683044433594,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/193.jpg,hard
1002,7,1,31.806793212890625,12,33.69486999511719,1.8880767822265625,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/368.jpg,hard
1005,7,1,30.582366943359375,1,32.8689079284668,2.286540985107422,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/506.jpg,hard
1083,7,3,30.442264556884766,10,32.38246536254883,1.9402008056640625,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/302.jpg,hard
1095,7,4,29.635517120361328,1,32.969356536865234,3.3338394165039062,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/105.jpg,hard
1102,7,1,29.081119537353516,12,30.190011978149414,1.1088924407958984,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/017.jpg,hard
1111,7,2,29.509260177612305,10,30.750186920166016,1.240926742553711,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/135.jpg,hard
1124,7,1,24.4277400970459,10,26.284547805786133,1.8568077087402344,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/166.jpg,hard
1136,7,1,30.46258544921875,12,31.486257553100586,1.023672103881836,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/121.jpg,hard
1140,7,1,28.13825798034668,10,30.107032775878906,1.9687747955322266,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/063.jpg,hard
1176,7,1,26.39141845703125,12,28.829492568969727,2.4380741119384766,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/310.jpg,hard
1192,7,1,30.806657791137695,12,32.298431396484375,1.4917736053466797,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/545.jpg,hard
1196,7,3,26.537622451782227,13,28.691162109375,2.1535396575927734,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/095.jpg,hard
1204,7,1,27.18367576599121,12,28.372404098510742,1.1887283325195312,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/352.jpg,hard
1205,7,1,29.839632034301758,10,31.707563400268555,1.8679313659667969,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/090.jpg,hard
1229,7,1,30.889232635498047,12,32.76436996459961,1.8751373291015625,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/195.jpg,hard
1241,7,2,28.67374610900879,12,31.35805320739746,2.684307098388672,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/138.jpg,hard
1247,7,2,28.5319766998291,10,33.25495529174805,4.722978591918945,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/209.jpg,hard
1262,7,1,31.746477127075195,12,32.87105941772461,1.124582290649414,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/350.jpg,hard
1276,7,3,26.573848724365234,14,29.13071060180664,2.5568618774414062,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/347.jpg,hard
1278,7,2,29.633310317993164,12,31.99359703063965,2.3602867126464844,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/154.jpg,hard
1281,7,1,26.675373077392578,10,28.382726669311523,1.7073535919189453,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/338.jpg,hard
1290,7,3,29.071088790893555,10,30.302927017211914,1.2318382263183594,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/003.jpg,hard
1298,7,2,28.194316864013672,10,32.30409240722656,4.109775543212891,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/061.jpg,hard
1302,7,1,26.22230339050293,10,27.708044052124023,1.4857406616210938,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/233.jpg,hard
1315,7,3,30.873193740844727,10,32.25296401977539,1.379770278930664,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/073.jpg,hard
1328,7,2,28.114273071289062,10,30.10191535949707,1.9876422882080078,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/031.jpg,hard
1337,7,1,29.604551315307617,10,31.121530532836914,1.5169792175292969,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/240.jpg,hard
1361,7,2,28.98563003540039,12,30.645404815673828,1.6597747802734375,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/165.jpg,hard
1368,7,1,28.64341926574707,12,32.71779251098633,4.074373245239258,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/224.jpg,hard
1373,7,2,27.805530548095703,12,28.999879837036133,1.1943492889404297,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/749.jpg,hard
1393,7,3,27.856882095336914,13,29.635292053222656,1.7784099578857422,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/058.jpg,hard
1417,7,1,26.835174560546875,12,27.855213165283203,1.0200386047363281,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/262.jpg,hard
1421,7,1,30.301292419433594,10,31.75885581970215,1.4575634002685547,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/132.jpg,hard
1450,7,4,27.470321655273438,13,31.197513580322266,3.727191925048828,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/082.jpg,hard
1475,7,1,29.506053924560547,10,30.97052764892578,1.4644737243652344,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/325.jpg,hard
1517,7,1,28.39539337158203,5,30.33318519592285,1.9377918243408203,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/175.jpg,hard
1518,7,1,29.964740753173828,12,31.60441780090332,1.6396770477294922,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/268.jpg,hard
1534,7,1,31.071683883666992,12,34.11722183227539,3.0455379486083984,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Highway/097.jpg,hard
