,gt_label,gt_rank,gt_score,top1_label,top1_score,score_gap,image_path,difficulty,scale_score,class_name
38,8,2,31.975557327270508,3,32.76197052001953,0.7864131927490234,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/527.jpg,medium,0.18779239535549697,Mountain
39,8,1,31.018184661865234,4,31.55145263671875,0.5332679748535156,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/620.jpg,medium,0.08385040909437068,Mountain
40,8,1,32.18898391723633,3,32.482078552246094,0.2930946350097656,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/248.jpg,medium,0.20548558952218898,Mountain
41,8,0,29.021827697753906,8,29.021827697753906,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/123.jpg,medium,0.3993851056144616,Mountain
42,8,1,31.875139236450195,3,33.508201599121094,1.6330623626708984,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/710.jpg,hard,0.27644403976987275,Mountain
43,8,1,30.997303009033203,3,31.489654541015625,0.4923515319824219,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/408.jpg,medium,0.0712037811290418,Mountain
44,8,1,30.755037307739258,13,31.907230377197266,1.1521930694580078,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/256.jpg,hard,0.4267515880694489,Mountain
45,8,4,31.67743682861328,5,32.66127395629883,0.9838371276855469,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/362.jpg,hard,0.07355949929099606,Mountain
46,8,1,32.29065704345703,3,33.374698638916016,1.0840415954589844,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/627.jpg,hard,0.08952200048029073,Mountain
47,8,1,31.263978958129883,4,31.594297409057617,0.3303184509277344,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/538.jpg,medium,0.039794044880663,Mountain
48,8,2,31.765911102294922,5,31.958648681640625,0.19273757934570312,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/167.jpg,medium,0.25358601214293613,Mountain
49,8,1,30.434247970581055,3,31.301488876342773,0.8672409057617188,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/012.jpg,medium,0.23640307137886338,Mountain
50,8,1,27.48666000366211,3,29.1030216217041,1.6163616180419922,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/515.jpg,hard,0.2218810830693481,Mountain
51,8,3,32.93717575073242,13,33.603092193603516,0.6659164428710938,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/227.jpg,hard,0.19146737423034715,Mountain
52,8,1,31.47779083251953,3,31.863452911376953,0.3856620788574219,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/690.jpg,medium,0.2135187351084689,Mountain
53,8,1,31.24789810180664,3,33.74555206298828,2.4976539611816406,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/372.jpg,hard,0.2354949616833934,Mountain
54,8,1,30.10514259338379,6,30.489011764526367,0.3838691711425781,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/374.jpg,medium,0.1775404419713547,Mountain
55,8,3,33.259578704833984,5,34.09762191772461,0.838043212890625,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/368.jpg,hard,0.1061803506404318,Mountain
56,8,3,29.15596580505371,6,30.58784294128418,1.4318771362304688,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/738.jpg,hard,0.09805476206455327,Mountain
57,8,2,30.18033790588379,13,31.350406646728516,1.1700687408447266,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/412.jpg,hard,0.10603320114894063,Mountain
58,8,2,26.99883270263672,3,28.904762268066406,1.9059295654296875,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/651.jpg,hard,0.03918662392465497,Mountain
59,8,1,31.796010971069336,3,31.97117042541504,0.17515945434570312,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/382.jpg,medium,0.16509799864315614,Mountain
60,8,1,31.53196144104004,6,31.720012664794922,0.1880512237548828,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/047.jpg,medium,0.19893030805517703,Mountain
61,8,1,32.034732818603516,3,32.86299514770508,0.8282623291015625,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/435.jpg,medium,0.2312963616221539,Mountain
62,8,1,31.74439239501953,3,31.83849334716797,0.0941009521484375,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/720.jpg,medium,0.15437676709572618,Mountain
63,8,1,30.37751579284668,3,33.18537902832031,2.807863235473633,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/468.jpg,hard,0.2092520558112283,Mountain
64,8,3,29.761245727539062,6,31.205102920532227,1.443857192993164,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/414.jpg,hard,0.35690307392751675,Mountain
65,8,2,29.55240249633789,3,31.437837600708008,1.8854351043701172,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/403.jpg,hard,0.2940728664757652,Mountain
66,8,1,29.850080490112305,6,30.202707290649414,0.3526268005371094,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/027.jpg,medium,0.18326017908917164,Mountain
67,8,1,31.22410774230957,3,32.30000305175781,1.0758953094482422,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/381.jpg,hard,0.233284665830381,Mountain
68,8,1,31.157045364379883,6,31.55588150024414,0.3988361358642578,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/481.jpg,medium,0.07644469376300356,Mountain
69,8,1,30.452585220336914,3,32.470706939697266,2.0181217193603516,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/401.jpg,hard,0.1716148199526232,Mountain
70,8,1,30.430187225341797,7,30.863021850585938,0.4328346252441406,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/276.jpg,medium,0.2931652346241056,Mountain
71,8,1,28.38917350769043,6,28.57360076904297,0.18442726135253906,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/267.jpg,medium,0.5273427377960741,Mountain
72,8,1,31.643779754638672,4,31.934860229492188,0.2910804748535156,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/068.jpg,medium,0.2584385558958532,Mountain
73,8,1,29.89034080505371,3,30.736745834350586,0.846405029296875,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/561.jpg,medium,0.19419747612767463,Mountain
74,8,5,32.202720642089844,3,33.70486068725586,1.5021400451660156,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/719.jpg,hard,0.04598793240102505,Mountain
75,8,2,31.982152938842773,13,33.953895568847656,1.9717426300048828,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/530.jpg,hard,0.11998884512175928,Mountain
76,8,2,32.214786529541016,4,33.9554443359375,1.7406578063964844,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/196.jpg,hard,0.12970010242290253,Mountain
77,8,1,29.44975471496582,6,29.49349594116211,0.04374122619628906,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/064.jpg,medium,0.1736743908995625,Mountain
78,8,1,30.222667694091797,4,30.51634407043457,0.29367637634277344,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/590.jpg,medium,0.16257536961052088,Mountain
79,8,2,31.338693618774414,0,32.18592834472656,0.8472347259521484,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/371.jpg,medium,0.2828844073788487,Mountain
80,8,1,29.95442008972168,3,30.515682220458984,0.5612621307373047,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/634.jpg,medium,0.19697196645440962,Mountain
81,8,2,30.597074508666992,5,31.5861873626709,0.9891128540039062,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/145.jpg,medium,0.47789715741229527,Mountain
82,8,2,28.40642547607422,6,30.78158187866211,2.3751564025878906,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/758.jpg,hard,0.13038484934595643,Mountain
83,8,1,32.0178337097168,3,32.250240325927734,0.2324066162109375,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/541.jpg,medium,0.10334419933962138,Mountain
84,8,0,29.86113739013672,8,29.86113739013672,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/548.jpg,medium,0.04146085955838409,Mountain
85,8,1,32.529022216796875,3,32.54313278198242,0.014110565185546875,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/252.jpg,medium,0.19761510009020622,Mountain
86,8,2,30.79420280456543,3,31.51960563659668,0.72540283203125,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/159.jpg,medium,0.2859430946634949,Mountain
87,8,2,29.07667350769043,4,30.179893493652344,1.103219985961914,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/464.jpg,hard,0.19055449785374265,Mountain
88,8,2,30.564172744750977,4,31.156042098999023,0.5918693542480469,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/007.jpg,medium,0.16550887185426388,Mountain
89,8,1,31.53569984436035,3,31.954071044921875,0.41837120056152344,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/005.jpg,medium,0.056541811608481415,Mountain
90,8,2,33.26846694946289,4,34.55331802368164,1.28485107421875,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/677.jpg,hard,0.0691948844061227,Mountain
91,8,1,31.789012908935547,3,32.037315368652344,0.24830245971679688,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/171.jpg,medium,0.1300676322166288,Mountain
92,8,1,30.282663345336914,6,30.780900955200195,0.49823760986328125,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/603.jpg,medium,0.1613613724933132,Mountain
93,8,3,30.924457550048828,3,32.3631591796875,1.4387016296386719,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/747.jpg,hard,0.3389355857598299,Mountain
94,8,3,29.612865447998047,11,30.824764251708984,1.2118988037109375,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/296.jpg,hard,0.1936212594208156,Mountain
95,8,1,30.308162689208984,6,30.582632064819336,0.27446937561035156,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/750.jpg,medium,0.09873464347767003,Mountain
96,8,1,30.86131477355957,3,31.027822494506836,0.16650772094726562,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/021.jpg,medium,0.27015793188092935,Mountain
97,8,4,29.62687873840332,0,30.93174934387207,1.30487060546875,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/687.jpg,hard,0.052628541049938395,Mountain
98,8,3,31.442975997924805,0,32.226280212402344,0.7833042144775391,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/730.jpg,hard,0.1387329852627957,Mountain
99,8,1,28.239824295043945,6,28.493501663208008,0.2536773681640625,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/532.jpg,medium,0.1315511588750709,Mountain
100,8,4,30.59292984008789,6,34.237693786621094,3.644763946533203,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/572.jpg,hard,0.21876529004946185,Mountain
101,8,1,33.16556930541992,5,33.41415786743164,0.24858856201171875,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/169.jpg,medium,0.17063431076620783,Mountain
102,8,1,31.82520294189453,5,31.905080795288086,0.07987785339355469,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/656.jpg,medium,0.06684501567029326,Mountain
103,8,1,30.868986129760742,3,31.513425827026367,0.644439697265625,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/449.jpg,medium,0.3010165258784232,Mountain
104,8,2,31.103923797607422,6,32.36865997314453,1.2647361755371094,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/095.jpg,hard,0.13238146478730534,Mountain
105,8,3,29.47610855102539,4,31.311479568481445,1.8353710174560547,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/155.jpg,hard,0.21454192362824215,Mountain
106,8,7,28.307117462158203,3,31.80047607421875,3.493358612060547,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/050.jpg,hard,0.22509971284787772,Mountain
107,8,1,31.421443939208984,6,31.526811599731445,0.10536766052246094,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/744.jpg,medium,0.10589735703123662,Mountain
108,8,1,32.40520095825195,13,33.129940032958984,0.7247390747070312,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/195.jpg,medium,0.10975698716875368,Mountain
109,8,1,32.75591278076172,6,32.85948181152344,0.10356903076171875,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/502.jpg,medium,0.19977173420818417,Mountain
110,8,1,30.437204360961914,13,30.834373474121094,0.3971691131591797,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/406.jpg,medium,0.11849303467127759,Mountain
111,8,1,33.89650344848633,13,34.10267639160156,0.20617294311523438,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/709.jpg,medium,0.18378063537147732,Mountain
112,8,1,31.7696475982666,13,31.808488845825195,0.03884124755859375,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/207.jpg,medium,0.13127546128421744,Mountain
113,8,3,31.743404388427734,4,32.66031265258789,0.9169082641601562,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/100.jpg,hard,0.09396881181380394,Mountain
114,8,1,31.201889038085938,4,32.6048583984375,1.4029693603515625,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/773.jpg,hard,0.07565665871941316,Mountain
115,8,1,30.404376983642578,3,30.408151626586914,0.0037746429443359375,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/789.jpg,medium,0.340963609497743,Mountain
116,8,1,32.97779083251953,4,33.211936950683594,0.2341461181640625,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/223.jpg,medium,0.48705430813531897,Mountain
117,8,3,30.085182189941406,5,30.51297950744629,0.4277973175048828,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/363.jpg,hard,0.05089826957266312,Mountain
118,8,1,30.551218032836914,0,30.57680320739746,0.025585174560546875,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/581.jpg,medium,0.18074732189710035,Mountain
119,8,1,31.95153045654297,4,33.367881774902344,1.416351318359375,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/107.jpg,hard,0.12939018604128294,Mountain
120,8,1,31.387611389160156,6,31.5703067779541,0.1826953887939453,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/065.jpg,medium,0.12570889448851097,Mountain
121,8,1,28.708093643188477,3,28.980642318725586,0.2725486755371094,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/571.jpg,medium,0.3038905144838316,Mountain
122,8,1,30.284881591796875,11,30.335872650146484,0.050991058349609375,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/003.jpg,medium,0.06733746432742027,Mountain
123,8,2,30.97835922241211,11,31.713163375854492,0.7348041534423828,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/092.jpg,medium,0.3677068149374581,Mountain
124,8,1,30.783395767211914,4,31.290855407714844,0.5074596405029297,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/618.jpg,medium,0.24092548873899539,Mountain
125,8,1,30.8727970123291,3,31.367467880249023,0.4946708679199219,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/257.jpg,medium,0.35909293181897484,Mountain
126,8,1,33.23867416381836,13,33.320106506347656,0.08143234252929688,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/676.jpg,medium,0.27453461555014846,Mountain
127,8,1,32.48152160644531,3,33.50419235229492,1.0226707458496094,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/741.jpg,hard,0.1774850717362691,Mountain
128,8,1,29.49306297302246,6,29.49550437927246,0.00244140625,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/488.jpg,medium,0.1720494167852053,Mountain
